Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Oman,OMN,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,89.61389786,788.6888197,1487.536664,2187.77966,2894.422507,3823.951238,4551.935594,5250.189022,5882.423588,6544.750803,7129.803573,7843.439622,8470.130545,9075.711243,9680.293201,10343.91403,11056.39688,11671.88193,12484.32507,13150.04915,-3088.032227,-2369.900513,-2672.149902,-2533.372314,-1254.13324,-2671.798096,-3432.908081,-2507.016479,-1981.131348,-1260.582764,-1672.233887,-2260.821777,-2570.846191,-3667.851196,-3282.074341,-5836.346558,-4648.302002,-5047.829956,-12301.01843,-17195.38245,-17664.1546,-19363.54797,-14224.70715,-14813.52435,-15619.54956,-15796.60516,-16105.77216,,,,,,,
Other small states,OSS,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,29229.01439,23980.95474,26699.8857,29772.15027,28433.58756,30307.88771,30140.13775,35485.58968,36474.31458,38559.34997,42169.2131,42131.69781,44126.234,52531.33127,45600.44173,45380.78647,47499.85871,51304.00137,49713.16098,47463.86229,-7801.903856,-6571.767017,-4063.755619,-1393.276307,-2507.466661,-2466.107113,-2780.03548,-6035.921859,-6689.973486,-5820.132023,-6242.278771,-6614.206754,-4047.786446,-4707.869519,-113.5466012,9425.000981,11912.68528,7319.387402,9542.464922,7833.685445,5725.643341,5231.980625,8298.471621,6819.889394,7420.849082,-2234.90509,-2782.819441,,,,,,,
Pakistan,PAK,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,-2825.246858,-3403.022073,-3456.353147,-3063.9351,-3078.032092,-3553.43802,-3874.029104,-4150.779698,-4809.488164,-5176.686719,-5562.13962,-5648.694229,-6691.12169,-6730.500323,-6421.646046,-7617.325557,-734.9985258,-7437.265049,-639.5526664,-666.5502445,-2540.634766,-4470.945801,-4335.169922,-3253.786133,-4416.808594,-3398.147461,-6710.006836,-6417.662109,-7328.951172,-7787.601563,-8845.192383,-9873.901367,-7952.841797,-8510.510742,-9078.939453,-8105.489258,-8331.207031,-9707.994141,-9573.205078,-9045.428711,-8719.962891,-7186.902344,-3939.679688,-4301.826172,3535.160156,6549.839844,10236.18359,,,,,,,
Panama,PAN,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,28.94794617,49.22210968,40.03133026,56.38764465,163.0093054,226.3041278,246.1815637,208.4088434,238.9616541,289.8492816,206.7272754,265.3180554,254.1587891,236.6996796,247.0927893,263.349776,286.3700909,0.145701294,281.514794,291.6009985,2.394302368,26.08799744,-72.6852417,11.15274048,5.713592529,25.3203125,68.96099854,103.0679932,132.8192749,155.9715881,271.2650452,206.9528198,210.2394409,225.7655182,242.6989746,229.1813965,237.6045227,545.3694763,341.6902161,655.1072083,625.7114258,995.8154907,838.3033447,951.0036011,1137.60498,278.5079346,170.2366943,,,,,,,
Peru,PER,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,18799.98857,13378.42166,16037.40198,13647.11888,14705.40892,16177.12294,18648.16998,14682.14193,17400.84443,18261.25904,19280.54229,17456.63679,18280.13938,18681.01784,14807.14288,15564.86573,16569.31001,18736.76607,17058.27718,17240.41521,23.32275391,-293.9659424,-195.2420654,-339.4036865,-104.1868896,-149.732666,-339.9555664,-15.05615234,-192.7580566,-30.55200195,-70.55102539,-56.25512695,11.00317383,-54.22680664,84.74121094,166.2497559,339.314209,512.8181152,461.6635742,738.4775391,1379.45874,1416.803955,1229.979248,1444.084717,1687.34082,1452.00293,-112.878418,,,,,,,
Philippines,PHL,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,2749.576709,1681.976719,2320.981582,3286.936377,1420.799209,1302.902705,2051.738789,3148.457793,3668.489902,2987.327861,3247.267148,2245.64125,2830.570195,5167.302725,2831.110977,1815.76248,3022.147354,-2065.502041,3534.844482,3252.226797,-767.2888184,-809.5012207,-820.0119629,-930.0012207,-935.7026367,-1126.057129,-1101.853516,-1302.901367,-976.1113281,-774.2158203,-494.6577148,-372.6411133,-676.6367188,-773.7192383,-1139.504395,-1660.588379,-900.6054688,-781.6201172,-269.6025391,-40.27783203,190.9575195,702.9951172,4568.796875,5153.800781,5533.469238,5718.791016,4267.337891,,,,,,,
Palau,PLW,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.8704336,188.5425041,185.6795936,193.6037543,191.0683227,228.2678895,,,,,,,
Papua New Guinea,PNG,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,3928.423954,3016.671089,12853.92762,6112.90618,4198.005097,4171.703762,7579.352304,15312.77307,7053.310072,11916.23475,12988.43466,10986.19854,55038.42618,24225.90359,14133.08428,15041.15778,23865.33519,38482.23721,16665.54123,17928.97125,-330.9230099,-305.817193,-128.6188345,-36.27626705,-229.9811869,-245.2220993,-140.3671036,-169.651535,-565.5772095,-103.1882629,-73.97488403,459.5818176,44.93025208,162.6763611,485.7314148,-53.51779175,-563.2706299,-104.4726563,-941.7330627,-431.7283173,-1061.927505,-1392.767288,-1894.773544,-2161.972458,-1974.09613,-1905.404785,-1266.988083,,,,,,,
Poland,POL,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,37186.57867,26183.0207,31823.13906,31049.61094,38139.59922,41569.12734,36235.36914,38055.55586,32623.48906,24546.08125,6839.014062,22511.78164,11586.21094,162.5898438,-11170.17578,-25150.69141,-21627.61133,-43289.31836,-35058.04102,-33274.00586,-8329.96875,-6872.730469,-5515.378906,8962.212891,9356.148438,-12054.44727,-11090.92188,-11265.80078,-11731.29102,-10697.58203,-12277.35352,-10025.43945,-4492.757813,-3565.900391,-3047.888672,-635.9804688,-473.9570313,-2109.183594,-1965.070313,1185.996094,-1446.78125,1814.210938,5887.460938,5994.867188,6015.693359,9152.232422,12110.33203,,,,,,,
Pre-demographic dividend,PRE,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,1911315.753,1256843.744,1311541.061,1389154.893,1196567.794,1374630.811,1258186.714,1445266.603,1464844.88,1847034.921,1669735.087,1469462.154,1660548.912,1648137.228,1383880.026,1369897.999,1291674.78,1640640.05,1263225.801,1390943.853,-10799.79836,-15041.66644,-14238.92231,-11087.918,-15600.76222,-21227.01759,-19084.62292,-23466.96894,-22906.33884,-23920.60089,-29057.23904,-21161.41563,-15734.52247,-16969.98907,-7584.197195,16747.26696,37401.65028,33903.03473,34043.70227,33317.41848,41579.70206,53707.5625,70373.76171,78233.21058,87904.4184,72012.22803,83129.08741,,,,,,,
Puerto Rico,PRI,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,-484.1497761,-475.2066024,-509.0777741,-476.5969789,-420.4616978,-401.5073638,-427.2801071,-409.6990988,-387.8753162,-199.4505216,-177.7807783,-181.9669062,-131.5925906,-222.8466152,-233.7373086,-175.0099845,-149.9799935,-152.9293053,-165.8245659,-214.5910692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,-8397.721338,-8278.421143,-8340.00979,-8447.38938,-8523.127881,-8622.909668,-8636.421484,-9028.639014,-196.3876953,-101.9755859,-53.67871094,38.85693359,36.21826172,109.7626953,201.6098633,283.1386719,376.3164062,5964.647705,534.3557129,553.5864258,-7396.262207,-8261.562988,-6233.259033,-6046.460938,-5469.189697,-4926.230713,-4260.638306,-8275.329956,-1477.294189,-1436.636902,-1345.245728,-1530.030762,-1426.144653,-1359.58728,-1239.314209,-1157.323853,-977.5578613,-760.3070068,-272.8745117,-15692.53906,-15206.5354,-17727.10095,-16544.61975,-11858.62134,-13213.59741,-21522.11755,-26188.73425,,,,,,,
Portugal,PRT,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,-530.4300635,282.681616,284.6366035,301.6276141,262.7890371,285.6879676,355.7667027,365.9413875,382.5062066,455.1307938,598.3851758,488.8020215,700.810625,654.5122559,734.8214941,585.5306055,877.7261426,587.9225586,732.9836328,752.4601758,-1254.726074,-1394.353516,-1077.075928,-1017.771484,-967.5993652,-1393.907227,-1553.349121,-1410.516602,-1407.217285,-1597.898438,-1526.568359,-996.0039063,-688.7573242,-625.7431641,-376.4853516,-167.8745117,1071.789551,160.4951172,1131.01709,961.8544922,915.9555664,937.3161621,1947.78833,1985.366211,2094.386475,1435.682373,1697.155762,,,,,,,
Paraguay,PRY,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,35279.67794,24367.35012,29831.80047,24671.74192,26515.45874,30095.48627,35000.62858,26622.73671,32419.3857,34264.05448,36503.21256,32926.07842,34773.06308,35449.73712,27550.04736,29199.50565,31140.4577,38224.30457,31849.99684,32149.11228,-70.60454893,-65.04318333,-29.17672825,-32.95339108,14.14699221,20.15499878,27.61491013,50.927248,48.61931038,74.00574875,136.8918152,110.6243286,106.9290009,158.0346222,172.4075623,254.3577576,291.2301178,343.7875214,588.6220245,530.6279221,699.6274109,808.6458588,651.3928986,942.5769043,1104.262527,1737.467407,2541.530731,,,,,,,
West Bank and Gaza,PSE,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific island small states,PSS,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,353.7927778,366.1784305,384.371694,407.6735534,504.260361,425.1024937,377.8061886,317.068867,-57.01929158,107.1362313,755.1253948,474.7162295,613.9855437,555.8151123,256.4134274,517.7593447,575.6099832,527.0600327,740.0302772,875.6931692,380.0504886,437.4632917,491.9116861,494.6202911,455.2317043,466.2981447,308.4304984,548.9941004,505.5087685,520.6906905,494.7502474,732.2312497,640.662066,695.3081381,996.9044793,797.9694227,791.826387,777.3376044,331.6501829,313.0203818,310.3634382,338.6214154,210.9183793,109.3046017,204.6690114,243.7285713,551.4889099,,,,,,,
Post-demographic dividend,PST,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,-93301.76911,159644.0153,141963.6626,140344.8774,149637.8008,147940.6301,194661.814,208932.7725,119517.4276,223836.7467,247596.8227,275197.7294,179780.5815,177993.6271,151521.5773,193777.334,173559.3123,-50803.92245,223076.2362,309159.9008,-440086.8229,-417126.1335,-371386.7067,-353817.3393,-364552.8494,-384826.2521,-328665.1951,-209881.1611,-213780.024,-227021.7377,-300481.6852,-304242.5493,-378517.8195,-342710.2096,-348940.5722,-320201.0465,-283088.7718,-238515.3752,-241926.0922,-163040.4075,-181099.6639,-211442.4124,-189000.3979,-138676.0084,-190748.9923,-137872.071,-129079.1365,,,,,,,
French Polynesia,PYF,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,,,,,,,,,,,101.8895404,141.8282641,191.581029,248.9593798,160.7540538,315.7567113,341.2910681,290.5596611,407.2146622,436.5191003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,-4926.790527,-6548.720957,-8103.211762,-8762.925856,-7177.839415,-5913.30218,-5907.127323,-4748.854828,-5769.610604,-4214.628316,-2516.801239,-547.9934135,-590.0343811,153.8858452,-1456.743299,-1121.363885,-929.9572212,-1071.58708,-595.7077827,-723.0146057,-4227.968369,-3230.910477,-4115.701027,-3824.647621,-4111.910614,-3835.937958,-4638.592789,-7975.700485,-8284.041595,-8793.308357,-9433.628036,-8346.58271,-8143.386337,-8812.222855,-8780.403992,-1917.746063,-3461.438721,-4131.938721,-5081.010239,-7312.830612,-10062.05368,-10062.34283,-9334.252014,-11388.35199,-10229.1701,-13353.78183,-13100.08444,,,,,,,
Romania,ROU,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,-3679.788906,-3603.748594,-3431.609648,-3093.482422,-2217.811016,-2505.61543,395.7288281,393.559668,282.3292188,340.3822266,593.4315625,767.4618555,149.2448438,330.0710352,311.580332,392.8811328,459.7754395,-8001.830254,669.4397852,1815.502539,-10890.80762,-6460.811523,-8460.876953,-7914.427734,-7432.328125,-7503.271484,-7969.307617,-7393.780273,-6162.191406,-4654.794922,-5765.5,-6747.219727,-7374.552734,-7596.861328,-8370.78125,-8068.100586,-8762.950195,-8690.227539,-7967.302734,-3471.873047,-3849.26123,-3665.39209,-6357.918457,-5697.226563,-5863.787109,-2861.148438,-5670.823242,,,,,,,
Russian Federation,RUS,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,441277.2931,435738.3906,485284.6969,458141.9938,453497.6063,486108.4031,515527.9,513905.8063,461427.4031,471320.1063,464685.4969,452345.1031,433729.7125,408505.2938,395639.1188,366838.9938,368450.9063,352734.1875,364478.9063,364875.0938,-161802.7969,-151881.5,-112968.5,-117269.5,-126612.4063,-137087.7031,-127371.7969,-120384,-127635.3125,-136671.7031,-135576.3906,-143676,-137635.0938,-175117,-158775.7031,-158718.4063,-139302.7031,-141097.7969,-106433.7031,-127173.2969,-120432.7031,-121891.4063,-116711.2031,-136985.0938,-78409.21875,-113397.5156,-102409.2969,,,,,,,
Rwanda,RWA,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,-170.1479673,-152.263965,-151.289352,-131.8192507,-120.7217484,-127.5935406,-89.52787482,-87.72924137,-74.64078696,-46.74713472,-36.28598022,67.22138548,72.60984758,122.9860933,257.2278445,257.8410681,272.4941101,134.3204122,267.0373434,265.5620735,-80.18256569,-186.8028049,-163.4605255,-110.4033699,-96.03007984,-182.0293293,-200.9416962,-332.6849546,-314.351881,-339.5380058,-261.8908157,-317.5104256,-335.0042686,-393.7798996,-393.8881035,-380.9166946,-400.4182396,-442.0079308,-491.4237556,-440.614933,-502.3541718,-457.6141968,-435.6362457,-358.9738007,-375.6208878,-273.8538055,-173.0873795,,,,,,,
South Asia,SAS,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,37975.92779,38254.91322,39078.34416,39595.37244,40191.03783,39417.96337,40131.82177,42167.62461,50364.47185,51975.66728,52189.76898,52578.66682,51852.61914,53716.0642,61810.62277,53539.50234,57495.2232,15285.19539,57411.83891,59183.01123,-95699.00774,-95857.34622,-110468.2269,-116006.5951,-128358.7956,-133794.1396,-147375.2111,-143445.1698,-140017.3941,-147289.9332,-131533.0089,-136782.4165,-134985.2712,-141401.1565,-129299.4474,-131535.304,-148978.156,-113513.6269,-122665.8798,-179635.5934,-182442.35,-190892.2574,-165939.7113,-180521.4469,-171583.1751,-242665.3849,-317111.7506,,,,,,,
Saudi Arabia,SAU,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,2650.620605,2668.219824,2658.426758,2744.999255,2813.606995,2923.666992,3101.436829,3299.691772,3534.158936,3867.712891,4310.329346,4095.004395,3955.629639,4545.419556,7169.556641,,,,,,-1118.921143,14172.06812,13646.33936,11175.71729,8346.999756,8796.411621,9608.989014,-11539.6355,-6006.760254,-5448.35083,-7045.367676,-13397.95215,-6693.10791,-8694.579834,13541.88892,15254.16748,21859.91919,26254.1355,38185.70703,30507.31445,42963.14307,49041.69775,70852.65479,76352.5752,88185.30859,100558.6865,98710.58789,,,,,,,
Sudan,SDN,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,3.64E-12,200,400,600,800,1000,1200,1400,1600,1800,2000,2200,2400,2600,2800,3000,3200,3400,3600,3800,-179.51,-128.92,-140.69,-126.66,-156.34,-42.4,-156.46,-118.41,-29.55,25.27,248.28,-10.51,-77.16,-665.18,-909.98,374.58,1468.9,2529,2956.8,3461.249292,3647.246312,2751.086535,2266.353068,,,,,,,,,,,
Senegal,SEN,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,8.376679382,10.82897614,14.87029602,22.36032379,20.28249725,28.25797363,34.81400604,37.48148895,42.06873779,41.0905069,36.76045044,44.74008087,43.02617004,54.32977783,52.71002136,49.75131653,57.12116516,33.07046082,62.66907898,70.5655896,-18.11029053,-8.844116211,-4.555084229,18.43301392,49.94824219,70.00750732,56.48599243,89.02505493,130.4529419,159.5186768,273.0315247,69.82843018,59.21337891,236.5747681,514.9582825,252.5349731,336.7279968,439.0239868,742.8788757,719.0039978,749.3190613,749.8711853,947.7339783,1091.413513,1649.880951,2496.274261,2962.705475,,,,,,,
Singapore,SGP,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-256.6274109,-554.2807007,-848.2229462,-873.311142,-1050.044205,-4184.803909,-5086.195999,-5219.17926,-6274.613663,-8788.552811,-4749.036682,-4949.071289,-3734.046417,-8565.124481,1515.33783,-1019.888794,-1976.921051,-2271.160889,-2581.048645,-108.7269287,411.4039917,3706.069855,2907.524933,2864.793793,4850.649384,3024.805023,2728.241486,,,,,,,
Solomon Islands,SLB,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,3.834176755,4.030064764,7.442584782,6.624066205,12.3523669,5.012345453,3.496288988,1.391585132,-45.32054364,-23.97748269,22.49076621,34.57835624,30.86825049,29.62486625,5.039383428,35.19335875,37.43239626,30.69938834,66.63145192,71.37578965,48.98120125,48.34260856,65.32319342,76.86717585,81.85814795,86.18133754,90.88292041,109.0073178,114.8229759,118.9907071,109.1743675,115.7461506,146.102373,150.6438655,177.8435022,196.4860049,185.4671293,197.868241,166.8956557,153.8209457,143.0009429,143.3794352,142.2277682,158.8256945,111.8647573,61.14263436,108.2518151,,,,,,,
Sierra Leone,SLE,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,3610.283149,3537.932923,3467.208698,3778.429696,3069.321724,3215.992815,3268.199882,3787.312484,3273.88881,3564.708017,4360.097259,3656.092533,4176.411339,3909.22582,3908.731222,3602.953379,3662.832761,3604.411138,3622.036994,3876.663312,-346.5559745,-440.1925826,-155.2858529,-136.2275486,-59.72837114,-327.3475876,-349.7896042,-443.7186432,-387.3811493,-513.0478172,-280.6874809,-303.7989845,-215.9307976,-235.2721405,-263.676239,-361.5059052,-264.280426,-418.7393951,-451.977211,-412.365303,-469.9631042,-314.6307983,-212.8918991,-16.97477722,56.42198944,-180.1018982,-182.331665,,,,,,,
El Salvador,SLV,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,26.94980408,33.37050842,26.49342957,43.90762756,46.37243652,49.48961029,63.53347717,80.31868347,99.99477478,101.7153325,115.2443621,84.67498047,88.72861633,81.11397339,78.2507132,97.92320862,91.77131714,-280.2797113,96.88771851,93.31023865,-176.6851349,-211.4101563,-337.5843811,-73.76577759,-185.9850006,-118.1858521,-110.9881897,-195.052063,-117.8354797,-112.1777344,-60.52304077,-217.4840088,-180.2876282,63.67095947,175.9267273,105.5158081,112.6282959,100.3609924,155.8305664,-77.1262207,38.04516602,80.99002075,-87.90298462,-197.1808472,-12.26309204,457.2413025,616.2342834,,,,,,,
San Marino,SMR,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,141.5719289,150.5506439,137.4203545,185.2600361,190.4466229,179.6565504,158.7778251,175.3813252,156.5045168,158.3591103,218.1651604,204.1392918,241.3984073,247.4175676,272.9582214,255.9514834,286.9449263,65.41194296,172.3165059,178.0283536,80.80818892,147.0777793,199.8142972,219.4737754,202.1458287,217.64364,127.9914737,-83.86857557,-98.630548,-227.3383293,-298.5801668,-290.5372095,-218.4868193,-278.2769856,-279.6542039,-254.2185173,-222.2289343,-241.3026657,-279.7796392,-213.0441647,-271.8748589,-308.7026663,-338.8483171,-310.7030349,-357.0656109,-356.6721754,-368.4417033,,,,,,,
Serbia,SRB,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (excluding high income),SSA,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,1939469.46,1281141.067,1328646.493,1406314.339,1209848.518,1390779.518,1273333.255,1461335.102,1478823.14,1861565.044,1683122.562,1472539.614,1662269.006,1653494.782,1384623.346,1368573.404,1295589.585,1643778.24,1268599.385,1397958.557,-28373.87806,-24675.76821,-26667.06285,-14061.59637,-18402.02102,-20544.20095,-30912.95884,-36600.26825,-30110.47745,-29736.87694,-34484.94124,18862.44862,28690.40077,21713.66753,34701.51501,32254.44152,37853.70326,45826.96369,53547.68447,49792.13791,73937.9455,85844.89593,120205.48,126347.0553,140030.9316,127068.0613,133969.8812,,,,,,,
South Sudan,SSD,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,SSF,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,1939571.852,1281243.827,1328755.036,1406425.664,1209967.375,1390901.693,1273420.905,1461433.379,1478914.903,1861669.786,1683225.367,1472606.975,1662340.628,1653604.517,1384738.769,1368688.816,1295692.098,1643816.372,1268758.589,1398139.009,-28411.75386,-24729.2908,-26694.37879,-14062.49354,-18291.69906,-20441.38609,-30774.71798,-36376.01918,-29801.42083,-29339.76404,-34075.03059,19309.64934,28940.8325,21985.86674,35170.89559,32638.26067,38222.68867,46076.64431,53844.96099,49897.32712,73948.15392,85793.26972,120203.4665,126314.0733,140038.6729,127121.6434,134050.1886,,,,,,,
Small states,SST,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,44999.98933,34878.82121,39857.87197,41337.22671,41047.86495,44212.1401,46314.32306,48523.81885,51738.31376,54990.13596,60233.13335,63850.23908,66579.62751,75793.27732,64899.19334,64131.94069,65951.39035,71483.41192,67941.1792,66046.86263,-7321.193152,-7072.153796,-4538.399933,-951.0028702,-2532.796077,-2297.568493,-4394.423743,-7399.285092,-8993.338519,-9277.428904,-14493.38849,-15682.84015,-13979.58634,-17392.57653,-12536.78563,-5318.678608,-2895.781605,-10816.31933,-10588.67239,1609.041992,-13443.07923,-8349.605119,-886.1973894,-7559.479673,-8008.737116,-19308.59087,-20220.96608,,,,,,,
Sao Tome and Principe,STP,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,12.90352796,13.14135805,13.94541692,14.99035089,15.93761007,16.50178497,13.54246506,15.52265429,14.41480001,15.82715303,17.78425918,14.20107303,18.77618193,18.65160323,18.24510097,18.63033397,17.32014333,10.98618951,19.46403142,20.85450561,11.0095555,7.736501306,9.52183643,10.881257,29.57041954,27.76944923,26.94162765,24.95321652,35.77412274,25.05005149,16.12519594,24.25762953,33.5845625,32.57705653,42.46749865,40.988722,38.99752393,35.98534502,43.83180325,53.85754119,60.61976221,58.36555259,77.85043709,77.75433687,65.68091296,65.24021243,73.81503019,,,,,,,
Suriname,SUR,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,7027.5479,5137.646918,5998.140715,5253.153162,5590.473115,6018.68786,6989.467276,5616.482415,6746.329656,7067.616498,7520.765044,7377.254678,7666.051865,7689.27083,6043.630013,6283.46311,6447.076671,7336.963361,6274.234866,6471.982869,251.3125305,513.0309067,555.7578011,668.4561996,677.576046,614.2439575,587.0575638,649.6565971,562.4900284,601.5271835,-214.1375313,-307.8820076,-744.0270329,-658.6899548,-442.1851501,-100.6770134,-282.1595592,-447.761795,-363.4287987,-397.6242752,-196.2301502,-132.6251736,348.6049843,244.5818062,574.2195549,684.028244,237.0669327,,,,,,,
